holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
None,276.2,0.0,0.0,90,Rain,1,3803
None,276.2,0.0,0.0,90,Snow,1,3803
None,275.87,0.0,0.0,90,Snow,1,2777
None,275.62,0.0,0.0,90,Snow,0,2452
None,275.65,0.0,0.0,90,Clouds,0,4070
None,275.85,0.0,0.0,90,Clouds,0,2697
None,275.31,0.0,0.0,90,Rain,0,1306
None,275.31,0.0,0.0,90,Snow,0,1306
None,275.12,0.0,0.0,90,Snow,0,661
None,275.12,0.0,0.0,90,Rain,0,661
None,274.93,0.0,0.0,90,Snow,0,380
None,275.0,0.0,0.0,90,Drizzle,0,309
None,274.93,0.0,0.0,90,Rain,0,344
None,274.5,0.0,0.0,90,Snow,0,713
None,273.65,0.0,0.0,90,Snow,0,2407
None,273.65,0.0,0.0,90,Snow,0,2407
None,273.09,0.0,0.0,90,Snow,0,5001
None,273.09,0.0,0.0,90,Mist,0,5001
None,273.09,0.0,0.0,90,Snow,0,5001
None,272.6,0.0,0.0,90,Snow,1,5652
None,272.6,0.0,0.0,90,Fog,1,5652
None,272.6,0.0,0.0,90,Snow,1,5652
None,272.6,0.0,0.0,90,Mist,1,5652
None,272.15,0.0,0.0,90,Snow,1,6036
None,272.15,0.0,0.0,90,Fog,1,6036
None,272.08,0.0,0.0,90,Snow,1,5197
None,272.08,0.0,0.0,90,Mist,1,5197
None,272.08,0.0,0.0,90,Fog,1,5197
None,272.08,0.0,0.0,90,Snow,1,5197
None,272.75,0.0,0.0,90,Snow,0,4513
None,272.75,0.0,0.0,90,Mist,0,4513
None,272.75,0.0,0.0,90,Snow,0,4513
None,273.39,0.0,0.0,90,Snow,0,5071
None,273.39,0.0,0.0,90,Mist,0,5071
None,273.9,0.0,0.0,90,Snow,0,5393
None,273.9,0.0,0.0,90,Mist,0,5393
None,273.9,0.0,0.0,90,Haze,0,5393
None,274.21,0.0,0.0,90,Snow,0,5446
None,274.21,0.0,0.0,90,Mist,0,5446
None,274.21,0.0,0.0,90,Haze,0,5446
None,274.43,0.0,0.0,90,Haze,0,5649
None,274.64,0.0,0.0,90,Clouds,0,6255
None,274.65,0.0,0.0,90,Rain,0,6595
None,274.65,0.0,0.0,90,Mist,0,6595
None,274.65,0.0,0.0,90,Drizzle,0,6595
None,274.65,0.0,0.0,90,Haze,0,6595
None,274.26,0.0,0.0,90,Mist,1,5988
None,274.26,0.0,0.0,90,Rain,1,5988
None,274.07,0.0,0.0,90,Mist,1,4956
None,274.07,0.0,0.0,90,Snow,1,4956
None,273.79,0.0,0.0,90,Rain,1,3716
None,273.79,0.0,0.0,90,Mist,1,3716
None,273.58,0.0,0.0,90,Snow,0,3085
None,273.58,0.0,0.0,90,Mist,0,3085
None,273.24,0.0,0.0,90,Snow,0,2866
None,273.24,0.0,0.0,90,Mist,0,2866
None,272.9,0.0,0.0,90,Snow,0,2774
None,272.9,0.0,0.0,90,Mist,0,2774
None,272.62,0.0,0.0,90,Snow,0,1695
None,272.62,0.0,0.0,90,Mist,0,1695
None,272.26,0.0,0.0,90,Snow,0,1128
None,272.26,0.0,0.0,90,Mist,0,1128
None,272.26,0.0,0.0,90,Snow,0,1128
None,271.88,0.0,0.0,90,Snow,0,707
None,271.88,0.0,0.0,90,Mist,0,707
None,271.57,0.0,0.0,90,Snow,0,551
None,271.57,0.0,0.0,90,Mist,0,551
None,271.45,0.0,0.0,90,Snow,0,351
None,271.45,0.0,0.0,90,Mist,0,351
None,271.45,0.0,0.0,90,Snow,0,351
None,271.13,0.0,0.0,90,Snow,0,366
None,271.13,0.0,0.0,90,Mist,0,366
None,271.13,0.0,0.0,90,Snow,0,366
None,270.85,0.0,0.0,90,Snow,0,701
None,270.85,0.0,0.0,90,Mist,0,701
None,270.79,0.0,0.0,90,Snow,0,1402
None,270.79,0.0,0.0,90,Mist,0,1402
None,270.77,0.0,0.0,90,Snow,1,2163
None,270.77,0.0,0.0,90,Mist,1,2163
None,271.24,0.0,0.0,90,Snow,1,2943
None,271.24,0.0,0.0,90,Mist,1,2943
None,271.76,0.0,0.0,90,Snow,1,3766
None,271.76,0.0,0.0,90,Mist,1,3766
None,272.47,0.0,0.0,90,Clouds,0,4049
None,272.88,0.0,0.0,90,Snow,0,4668
None,272.88,0.0,0.0,90,Mist,0,4668
None,273.42,0.0,0.0,90,Haze,0,5311
None,273.8,0.0,0.0,90,Clouds,0,5226
None,274.63,0.0,0.0,90,Clouds,0,5173
None,274.82,0.0,0.0,90,Snow,0,4823
None,274.86,0.0,0.0,90,Snow,0,4759
None,274.84,0.0,0.0,90,Snow,1,4718
None,274.51,0.0,0.0,90,Snow,1,4385
None,273.98,0.0,0.0,90,Snow,1,3319
None,273.98,0.0,0.0,90,Mist,1,3319
None,273.33,0.0,0.0,90,Snow,0,2881
None,273.33,0.0,0.0,90,Mist,0,2881
None,272.86,0.0,0.0,90,Snow,0,2999
None,272.53,0.0,0.0,90,Snow,0,4816
None,272.28,0.0,0.0,90,Snow,0,2254
None,271.91,0.0,0.0,90,Snow,0,1329
None,271.75,0.0,0.0,90,Snow,0,860
None,271.63,0.0,0.0,90,Snow,0,690
None,271.63,0.0,0.0,90,Mist,0,690
None,271.32,0.0,0.0,90,Snow,0,350
None,271.32,0.0,0.0,90,Mist,0,350
None,271.21,0.0,0.0,90,Snow,0,253
None,271.21,0.0,0.0,90,Mist,0,253
None,271.15,0.0,0.0,90,Mist,0,459
None,271.15,0.0,0.0,90,Snow,0,459
None,271.26,0.0,0.0,90,Mist,0,730
None,271.26,0.0,0.0,90,Snow,0,730
None,271.22,0.0,0.0,90,Snow,1,982
None,271.22,0.0,0.0,90,Mist,1,982
None,271.56,0.0,0.0,90,Mist,1,1569
None,271.94,0.0,0.0,90,Clouds,1,2347
None,272.63,0.0,0.0,90,Clouds,0,2984
None,273.35,0.0,0.0,90,Snow,0,3303
None,274.03,0.0,0.0,90,Snow,0,3655
None,274.52,0.0,0.0,90,Clouds,0,3681
None,274.62,0.0,0.0,90,Clouds,0,3697
None,274.83,0.0,0.0,90,Clouds,0,3861
None,275.1,0.0,0.0,90,Clouds,0,3946
None,275.06,0.0,0.0,90,Clouds,1,3726
None,275.05,0.0,0.0,90,Clouds,1,3205
None,274.79,0.0,0.0,90,Clouds,1,2551
None,274.37,0.0,0.0,90,Clouds,0,2179
None,273.69,0.0,0.0,90,Clouds,0,1950
None,272.95,0.0,0.0,1,Clear,0,1418
None,272.09,0.0,0.0,1,Clear,0,907
None,271.71,0.0,0.0,1,Clear,0,514
None,271.7,0.0,0.0,1,Clear,0,267
None,272.29,0.0,0.0,90,Clouds,0,233
None,272.52,0.0,0.0,75,Clouds,0,288
None,272.58,0.0,0.0,90,Clouds,0,735
None,272.61,0.0,0.0,90,Snow,0,2541
None,272.19,0.0,0.0,90,Snow,0,5806
None,271.81,0.0,0.0,90,Snow,1,7082
None,271.91,0.0,0.0,90,Snow,1,6126
None,272.38,0.0,0.0,90,Snow,1,4916
None,272.66,0.0,0.0,90,Snow,0,4386
None,272.93,0.0,0.0,90,Snow,0,4552
None,273.21,0.0,0.0,90,Snow,0,4755
None,273.25,0.0,0.0,90,Rain,0,4880
None,273.25,0.0,0.0,90,Mist,0,4880
None,273.25,0.0,0.0,90,Snow,0,4880
None,273.36,0.0,0.0,90,Mist,0,5222
None,273.36,0.0,0.0,90,Rain,0,5222
None,273.36,0.0,0.0,90,Snow,0,5222
None,273.36,0.0,0.0,90,Rain,0,5809
None,273.36,0.0,0.0,90,Mist,0,5809
None,273.36,0.0,0.0,90,Snow,0,5809
None,273.37,0.0,0.0,90,Rain,0,6683
None,273.37,0.0,0.0,90,Mist,0,6683
None,273.37,0.0,0.0,90,Snow,0,6683
None,273.53,0.0,0.0,90,Rain,1,6400
None,273.53,0.0,0.0,90,Mist,1,6400
None,273.62,0.0,0.0,90,Rain,1,4630
None,273.62,0.0,0.0,90,Mist,1,4630
None,273.73,0.0,0.0,90,Rain,1,3096
None,273.73,0.0,0.0,90,Mist,1,3096
None,273.73,0.0,0.0,90,Snow,1,3096
None,273.81,0.0,0.0,90,Snow,0,2727
None,274.07,0.0,0.0,90,Snow,0,2498
None,274.4,0.0,0.0,90,Drizzle,0,1530
None,274.69,0.0,0.0,90,Rain,0,1007
None,274.69,0.0,0.0,90,Mist,0,1007
None,275.2,0.0,0.0,40,Mist,0,535
None,275.12,0.0,0.0,75,Mist,0,319
None,274.92,0.0,0.0,1,Clear,0,234
None,274.66,0.0,0.0,1,Clear,0,303
None,274.44,0.0,0.0,75,Clouds,0,748
None,274.02,0.0,0.0,40,Clouds,0,2705
None,273.53,0.0,0.0,75,Clouds,0,5994
None,273.34,0.0,0.0,90,Clouds,1,7016
None,273.43,0.0,0.0,90,Clouds,1,6373
None,273.76,0.0,0.0,90,Clouds,1,5046
None,274.4,0.0,0.0,90,Clouds,0,4558
None,274.97,0.0,0.0,90,Clouds,0,4764
None,275.46,0.0,0.0,90,Clouds,0,4876
None,275.85,0.0,0.0,90,Clouds,0,5004
None,276.4,0.0,0.0,90,Clouds,0,5248
None,276.61,0.0,0.0,90,Clouds,0,5958
None,276.72,0.0,0.0,90,Clouds,0,6713
None,276.78,0.0,0.0,90,Clouds,1,6407
None,276.49,0.0,0.0,90,Clouds,1,4860
None,276.34,0.0,0.0,90,Clouds,1,3149
None,275.92,0.0,0.0,90,Clouds,0,2964
None,275.34,0.0,0.0,75,Clouds,0,2473
None,275.15,0.0,0.0,1,Clear,0,2142
None,274.92,0.0,0.0,40,Clouds,0,1108
None,274.59,0.0,0.0,75,Clouds,0,549
None,274.65,0.0,0.0,75,Clouds,0,343
None,274.51,0.0,0.0,90,Clouds,0,239
None,274.37,0.0,0.0,90,Clouds,0,356
None,274.19,0.0,0.0,90,Clouds,0,764
None,273.76,0.0,0.0,90,Clouds,0,2610
None,273.76,0.0,0.0,90,Clouds,0,5883
None,273.76,0.0,0.0,90,Clouds,1,7039
None,273.86,0.0,0.0,90,Clouds,1,6303
None,274.34,0.0,0.0,90,Clouds,0,4595
None,275.04,0.0,0.0,90,Clouds,0,4880
None,275.89,0.0,0.0,75,Clouds,0,5047
None,277.16,0.0,0.0,40,Clouds,0,4866
None,277.82,0.0,0.0,40,Clouds,0,5425
None,278.84,0.0,0.0,20,Clouds,0,5982
None,279.33,0.0,0.0,20,Clouds,0,6736
None,279.62,0.0,0.0,40,Clouds,1,6525
None,279.56,0.0,0.0,40,Clouds,1,4542
None,278.92,0.0,0.0,75,Clouds,1,3209
None,278.39,0.0,0.0,1,Clear,0,2813
None,276.63,0.0,0.0,75,Clouds,0,2511
None,276.43,0.0,0.0,75,Clouds,0,2003
None,275.46,0.0,0.0,75,Clouds,0,1022
None,275.11,0.0,0.0,75,Clouds,0,590
None,274.98,0.0,0.0,1,Clear,0,321
None,274.43,0.0,0.0,75,Clouds,0,264
None,274.51,0.0,0.0,75,Clouds,0,303
None,274.79,0.0,0.0,75,Clouds,0,764
None,275.16,0.0,0.0,90,Clouds,0,2683
None,275.15,0.0,0.0,40,Clouds,0,5729
None,275.07,0.0,0.0,90,Clouds,1,7150
None,275.54,0.0,0.0,90,Clouds,1,5994
None,275.78,0.0,0.0,90,Clouds,1,5210
None,275.83,0.0,0.0,90,Clouds,0,4497
None,276.15,0.0,0.0,90,Clouds,0,4620
None,276.3,0.0,0.0,90,Clouds,0,4415
None,276.43,0.0,0.0,90,Clouds,0,4472
None,277.1,0.0,0.0,90,Clouds,0,4501
None,277.45,0.0,0.0,90,Clouds,0,4192
None,277.56,0.0,0.0,90,Clouds,0,3796
None,277.26,0.0,0.0,90,Clouds,1,3618
None,276.64,0.0,0.0,90,Rain,1,2812
None,276.64,0.0,0.0,90,Mist,1,2812
None,276.64,0.0,0.0,90,Drizzle,1,2812
None,276.24,0.0,0.0,90,Rain,1,2190
None,276.24,0.0,0.0,90,Mist,1,2190
None,276.24,0.0,0.0,90,Drizzle,1,2190
None,275.69,0.0,0.0,90,Rain,0,1809
None,275.69,0.0,0.0,90,Mist,0,1809
None,275.69,0.0,0.0,90,Drizzle,0,1809
None,275.33,0.0,0.0,90,Rain,0,1577
None,275.33,0.0,0.0,90,Mist,0,1577
None,275.33,0.0,0.0,90,Rain,0,1577
None,275.33,0.0,0.0,90,Snow,0,1577
None,274.79,0.0,0.0,90,Mist,0,1532
None,274.79,0.0,0.0,90,Drizzle,0,1532
None,274.79,0.0,0.0,90,Rain,0,1532
None,274.79,0.0,0.0,90,Rain,0,1532
None,274.79,0.0,0.0,90,Snow,0,1532
None,274.79,0.0,0.0,90,Snow,0,1532
None,274.65,0.0,0.0,90,Rain,0,889
None,274.65,0.0,0.0,90,Mist,0,889
None,274.65,0.0,0.0,90,Rain,0,889
None,274.65,0.0,0.0,90,Snow,0,889
None,274.65,0.0,0.0,90,Snow,0,889
None,274.36,0.0,0.0,90,Rain,0,516
None,274.36,0.0,0.0,90,Snow,0,516
None,274.19,0.0,0.0,90,Rain,0,338
None,274.19,0.0,0.0,90,Mist,0,338
None,274.19,0.0,0.0,90,Drizzle,0,338
None,274.19,0.0,0.0,90,Snow,0,338
None,274.03,0.0,0.0,90,Mist,0,261
None,274.03,0.0,0.0,90,Rain,0,261
None,274.03,0.0,0.0,90,Snow,0,261
None,273.89,0.0,0.0,90,Rain,0,313
None,273.89,0.0,0.0,90,Mist,0,313
None,273.89,0.0,0.0,90,Snow,0,313
None,273.74,0.0,0.0,90,Clouds,0,718
None,273.53,0.0,0.0,90,Snow,0,2339
None,273.36,0.0,0.0,90,Mist,0,4931
None,273.36,0.0,0.0,90,Rain,0,4931
None,273.36,0.0,0.0,90,Snow,0,4931
None,273.14,0.0,0.0,90,Snow,1,5399
None,273.09,0.0,0.0,90,Mist,1,4327
None,273.29,0.0,0.0,90,Mist,0,3940
None,273.29,0.0,0.0,90,Snow,0,3940
None,273.36,0.0,0.0,90,Snow,0,4228
None,273.47,0.0,0.0,90,Mist,0,4614
None,273.47,0.0,0.0,90,Snow,0,4614
None,273.39,0.0,0.0,90,Mist,0,4871
None,273.39,0.0,0.0,90,Snow,0,4871
None,273.39,0.0,0.0,90,Fog,0,4871
None,273.39,0.0,0.0,90,Snow,0,4871
None,273.38,0.0,0.0,90,Snow,0,5118
None,273.38,0.0,0.0,90,Mist,0,5118
None,273.38,0.0,0.0,90,Fog,0,5118
None,273.38,0.0,0.0,90,Snow,0,5118
None,273.35,0.0,0.0,90,Snow,0,5616
None,273.35,0.0,0.0,90,Fog,0,5616
None,273.35,0.0,0.0,90,Mist,0,5616
None,273.35,0.0,0.0,90,Snow,0,5616
None,273.37,0.0,0.0,90,Snow,0,6160
None,273.37,0.0,0.0,90,Fog,0,6160
None,273.41,0.0,0.0,90,Mist,1,5861
None,273.41,0.0,0.0,90,Snow,1,5861
None,273.41,0.0,0.0,90,Fog,1,5861
None,273.41,0.0,0.0,90,Snow,1,5861
None,273.33,0.0,0.0,90,Snow,1,4728
None,273.33,0.0,0.0,90,Fog,1,4728
None,273.33,0.0,0.0,90,Snow,1,4728
None,273.28,0.0,0.0,90,Snow,1,3715
None,273.28,0.0,0.0,90,Mist,1,3715
None,273.23,0.0,0.0,90,Snow,0,3240
None,273.23,0.0,0.0,90,Mist,0,3240
None,273.23,0.0,0.0,90,Fog,0,3240
None,273.23,0.0,0.0,90,Snow,0,3240
None,272.96,0.0,0.0,90,Snow,0,3164
None,272.96,0.0,0.0,90,Mist,0,3164
None,272.96,0.0,0.0,90,Snow,0,3164
None,272.73,0.0,0.0,90,Snow,0,3074
None,272.73,0.0,0.0,90,Mist,0,3074
None,272.73,0.0,0.0,90,Snow,0,3074
None,272.7,0.0,0.0,90,Snow,0,2043
None,272.7,0.0,0.0,90,Mist,0,2043
None,272.7,0.0,0.0,90,Snow,0,2043
None,272.63,0.0,0.0,90,Snow,0,1190
None,272.63,0.0,0.0,90,Mist,0,1190
None,272.63,0.0,0.0,90,Snow,0,1190
None,272.65,0.0,0.0,90,Snow,0,728
None,272.65,0.0,0.0,90,Mist,0,728
None,272.58,0.0,0.0,90,Snow,0,571
None,272.58,0.0,0.0,90,Mist,0,571
None,272.58,0.0,0.0,90,Snow,0,425
None,272.58,0.0,0.0,90,Mist,0,425
None,272.47,0.0,0.0,90,Snow,0,390
None,272.47,0.0,0.0,90,Mist,0,390
None,272.16,0.0,0.0,90,Snow,0,743
None,272.16,0.0,0.0,90,Mist,0,743
None,271.98,0.0,0.0,90,Snow,0,1421
None,271.98,0.0,0.0,90,Mist,0,1421
None,271.81,0.0,0.0,90,Snow,1,2150
None,271.81,0.0,0.0,90,Mist,1,2150
None,271.77,0.0,0.0,90,Snow,1,3197
None,271.86,0.0,0.0,90,Snow,1,3745
None,271.86,0.0,0.0,90,Mist,1,3745
None,271.86,0.0,0.0,90,Haze,1,3745
None,272.04,0.0,0.0,90,Snow,0,4079
None,272.04,0.0,0.0,90,Haze,0,4079
None,272.4,0.0,0.0,90,Snow,0,4619
None,272.96,0.0,0.0,90,Snow,0,5035
None,273.42,0.0,0.0,90,Snow,0,4950
None,274.29,0.0,0.0,75,Clouds,0,5053
None,274.77,0.0,0.0,40,Clouds,0,4808
None,275.2,0.0,0.0,40,Clouds,0,4904
None,275.51,0.0,0.0,75,Clouds,1,4545
None,275.58,0.0,0.0,40,Clouds,1,4285
None,275.41,0.0,0.0,40,Clouds,1,3595
None,274.91,0.0,0.0,40,Clouds,0,3142
None,273.62,0.0,0.0,20,Clouds,0,3794
None,272.77,0.0,0.0,1,Clear,0,3416
None,271.12,0.0,0.0,1,Clear,0,1351
None,270.37,0.0,0.0,0,Clear,0,887
None,269.63,0.0,0.0,0,Clear,0,648
None,268.95,0.0,0.0,0,Clear,0,356
None,268.21,0.0,0.0,1,Clear,0,273
None,267.55,0.0,0.0,1,Clear,0,455
None,266.92,0.0,0.0,1,Clear,0,784
None,266.66,0.0,0.0,1,Clear,1,1125
None,268.08,0.0,0.0,1,Clear,1,1677
None,270.0,0.0,0.0,1,Clear,1,2510
None,271.85,0.0,0.0,1,Clear,0,3263
None,273.63,0.0,0.0,1,Clear,0,3485
None,275.13,0.0,0.0,1,Clear,0,4084
None,276.03,0.0,0.0,1,Clear,0,4268
None,276.63,0.0,0.0,1,Clear,0,4271
None,277.06,0.0,0.0,1,Clear,0,4542
None,277.46,0.0,0.0,1,Clear,0,4358
None,277.39,0.0,0.0,1,Clear,1,4401
None,277.22,0.0,0.0,1,Clear,1,3490
None,276.66,0.0,0.0,1,Clear,1,4079
None,275.73,0.0,0.0,1,Clear,0,3310
None,274.49,0.0,0.0,1,Clear,0,2237
None,273.65,0.0,0.0,1,Clear,0,1606
None,273.42,0.0,0.0,40,Clouds,0,960
None,273.76,0.0,0.0,90,Clouds,0,506
None,274.04,0.0,0.0,90,Clouds,0,296
None,274.32,0.0,0.0,90,Clouds,0,278
None,274.29,0.0,0.0,90,Snow,0,301
None,274.29,0.0,0.0,90,Mist,0,301
None,273.78,0.0,0.0,90,Snow,0,770
None,273.78,0.0,0.0,90,Mist,0,770
None,273.58,0.0,0.0,90,Snow,0,2617
None,273.58,0.0,0.0,90,Mist,0,2617
None,273.81,0.0,0.0,90,Snow,0,5657
None,273.81,0.0,0.0,90,Rain,0,5657
None,274.04,0.0,0.0,90,Snow,1,7062
None,274.6,0.0,0.0,90,Snow,1,6112
None,274.97,0.0,0.0,90,Rain,1,5055
None,275.57,0.0,0.0,90,Rain,0,4426
None,276.69,0.0,0.0,75,Clouds,0,4546
None,278.0,0.0,0.0,90,Clouds,0,4815
None,279.45,0.0,0.0,90,Clouds,0,4907
None,280.36,0.0,0.0,90,Clouds,0,5183
None,280.99,0.0,0.0,90,Clouds,0,5728
None,281.35,0.0,0.0,75,Rain,0,5768
None,281.68,0.0,0.0,90,Rain,1,5376
None,281.68,0.0,0.0,90,Rain,1,5376
None,281.11,0.0,0.0,90,Rain,1,3780
None,281.11,0.0,0.0,90,Mist,1,3780
None,281.11,0.0,0.0,90,Rain,1,3780
None,281.07,0.0,0.0,90,Rain,1,2422
None,281.07,0.0,0.0,90,Mist,1,2422
None,281.07,0.0,0.0,90,Rain,1,2422
None,281.07,0.0,0.0,90,Drizzle,1,2422
None,281.07,0.0,0.0,90,Fog,1,2422
None,281.01,0.0,0.0,90,Rain,0,2063
None,281.01,0.0,0.0,90,Mist,0,2063
None,280.6,0.0,0.0,90,Clouds,0,1627
None,279.66,0.0,0.0,90,Clouds,0,1134
None,278.21,0.0,0.0,90,Mist,0,830
None,277.34,0.0,0.0,90,Clouds,0,460
None,276.99,0.0,0.0,90,Mist,0,274
None,276.4,0.0,0.0,90,Mist,0,240
None,275.95,0.0,0.0,90,Mist,0,329
None,275.67,0.0,0.0,90,Mist,0,797
None,275.49,0.0,0.0,90,Clouds,0,2580
None,275.17,0.0,0.0,90,Clouds,0,5461
None,275.13,0.0,0.0,90,Clouds,1,6078
None,275.38,0.0,0.0,75,Clouds,1,5022
None,276.07,0.0,0.0,90,Clouds,1,4820
None,276.76,0.0,0.0,75,Clouds,0,4361
None,277.9,0.0,0.0,75,Clouds,0,4619
None,278.55,0.0,0.0,75,Clouds,0,4862
None,278.7,0.0,0.0,90,Clouds,0,4615
None,278.1,0.0,0.0,90,Clouds,0,5115
None,277.12,0.0,0.0,90,Snow,0,5544
None,277.12,0.0,0.0,90,Rain,0,5544
None,277.12,0.0,0.0,90,Rain,0,5544
None,277.12,0.0,0.0,90,Snow,0,5544
None,276.33,0.0,0.0,90,Rain,0,6519
None,276.33,0.0,0.0,90,Snow,0,6519
None,275.15,0.0,0.0,90,Snow,1,6345
None,275.15,0.0,0.0,90,Mist,1,6345
None,275.15,0.0,0.0,90,Rain,1,6345
None,275.15,0.0,0.0,90,Snow,1,6345
None,273.89,0.0,0.0,90,Snow,1,4641
None,273.89,0.0,0.0,90,Mist,1,4641
None,273.89,0.0,0.0,90,Snow,1,4641
None,273.89,0.0,0.0,90,Fog,1,4641
None,273.61,0.0,0.0,90,Snow,1,3181
None,273.61,0.0,0.0,90,Fog,1,3181
None,273.61,0.0,0.0,90,Snow,1,3181
None,273.61,0.0,0.0,90,Mist,1,3181
None,273.41,0.0,0.0,90,Snow,0,2904
None,273.41,0.0,0.0,90,Snow,0,2904
None,273.41,0.0,0.0,90,Fog,0,2904
None,273.34,0.0,0.0,90,Snow,0,3923
None,273.34,0.0,0.0,90,Mist,0,3923
None,273.26,0.0,0.0,90,Snow,0,2846
None,273.26,0.0,0.0,90,Mist,0,2846
None,273.26,0.0,0.0,90,Snow,0,2846
None,273.26,0.0,0.0,90,Fog,0,2846
None,273.2,0.0,0.0,90,Snow,0,1179
None,273.2,0.0,0.0,90,Fog,0,1179
None,273.2,0.0,0.0,90,Snow,0,1179
None,273.2,0.0,0.0,90,Mist,0,1179
None,273.16,0.0,0.0,90,Snow,0,555
None,273.16,0.0,0.0,90,Mist,0,555
None,273.08,0.0,0.0,90,Snow,0,362
None,273.08,0.0,0.0,90,Mist,0,362
None,272.86,0.0,0.0,90,Snow,0,276
None,272.86,0.0,0.0,90,Mist,0,276
None,272.73,0.0,0.0,90,Snow,0,340
None,272.73,0.0,0.0,90,Mist,0,340
None,272.37,0.0,0.0,90,Snow,0,759
None,272.37,0.0,0.0,90,Mist,0,759
None,272.0,0.0,0.0,75,Snow,0,2615
None,271.68,0.0,0.0,90,Clouds,0,5994
None,271.21,0.0,0.0,75,Clouds,1,6606
None,272.24,0.0,0.0,40,Clouds,1,5220
None,273.06,0.0,0.0,20,Clouds,0,4675
None,273.91,0.0,0.0,1,Clear,0,4899
None,275.19,0.0,0.0,40,Clouds,0,5149
None,275.68,0.0,0.0,1,Clear,0,5086
None,276.77,0.0,0.0,40,Clouds,0,5413
None,277.51,0.0,0.0,75,Clouds,0,6073
None,277.81,0.0,0.0,40,Clouds,0,6725
None,278.07,0.0,0.0,40,Clouds,1,6454
None,278.16,0.0,0.0,20,Clouds,1,4606
None,277.86,0.0,0.0,5,Clear,1,3266
None,276.56,0.0,0.0,1,Clear,0,2963
None,274.92,0.0,0.0,1,Clear,0,2705
None,274.07,0.0,0.0,1,Clear,0,1751
None,273.24,0.0,0.0,1,Clear,0,1009
None,272.55,0.0,0.0,1,Clear,0,571
None,271.85,0.0,0.0,1,Clear,0,350
None,271.29,0.0,0.0,1,Clear,0,276
None,270.58,0.0,0.0,1,Clear,0,314
None,270.26,0.0,0.0,1,Clear,0,733
None,270.11,0.0,0.0,1,Clear,0,2720
None,270.08,0.0,0.0,20,Clouds,0,5924
None,270.48,0.0,0.0,1,Clear,1,6766
None,272.21,0.0,0.0,1,Clear,1,6470
None,274.34,0.0,0.0,1,Clear,1,5236
None,276.58,0.0,0.0,1,Clear,0,4604
None,278.87,0.0,0.0,20,Clouds,0,5014
None,280.6,0.0,0.0,40,Clouds,0,5287
None,281.49,0.0,0.0,75,Clouds,0,5213
None,282.69,0.0,0.0,40,Clouds,0,5738
None,282.76,0.0,0.0,90,Clouds,0,6527
None,282.08,0.0,0.0,75,Drizzle,0,6813
None,282.08,0.0,0.0,75,Rain,0,6813
None,281.36,0.0,0.0,90,Clouds,1,6598
None,278.63,0.0,0.0,90,Rain,1,5020
None,278.63,0.0,0.0,90,Rain,1,5020
None,277.49,0.0,0.0,90,Clouds,1,3651
None,276.39,0.0,0.0,90,Rain,0,3271
None,275.56,0.0,0.0,75,Rain,0,2980
None,275.36,0.0,0.0,75,Clouds,0,2331
None,275.42,0.0,0.0,75,Clouds,0,1267
None,275.24,0.0,0.0,75,Rain,0,736
None,275.24,0.0,0.0,75,Snow,0,736
None,274.79,0.0,0.0,90,Clouds,0,429
None,274.51,0.0,0.0,90,Clouds,0,329
None,274.39,0.0,0.0,90,Clouds,0,296
None,273.97,0.0,0.0,90,Clouds,0,728
None,273.75,0.0,0.0,90,Clouds,0,2473
None,273.27,0.0,0.0,40,Clouds,0,5332
None,273.19,0.0,0.0,40,Clouds,1,7009
None,274.89,0.0,0.0,75,Clouds,1,5645
None,275.6,0.0,0.0,75,Clouds,0,5217
None,276.55,0.0,0.0,75,Clouds,0,5594
None,278.03,0.0,0.0,40,Clouds,0,5703
None,279.31,0.0,0.0,20,Clouds,0,5475
None,280.63,0.0,0.0,20,Clouds,0,6189
None,281.8,0.0,0.0,40,Clouds,0,6539
None,282.58,0.0,0.0,20,Clouds,0,6610
None,283.03,0.0,0.0,40,Clouds,1,6174
None,283.19,0.0,0.0,40,Clouds,1,5232
None,282.75,0.0,0.0,75,Clouds,1,3919
None,281.7,0.0,0.0,75,Clouds,0,3508
None,281.01,0.0,0.0,90,Clouds,0,4489
None,280.52,0.0,0.0,90,Clouds,0,3611
None,280.34,0.0,0.0,90,Clouds,0,2158
None,280.31,0.0,0.0,75,Clouds,0,1270
None,280.41,0.0,0.0,75,Thunderstorm,0,753
None,280.5,0.0,0.0,75,Clouds,0,600
None,281.03,0.0,0.0,90,Rain,0,383
None,281.03,0.0,0.0,90,Drizzle,0,383
None,281.14,0.0,0.0,90,Rain,0,371
None,280.9,0.0,0.0,90,Clouds,0,684
None,280.88,0.0,0.0,75,Clouds,0,1400
None,280.91,0.0,0.0,40,Clouds,1,2381
None,282.57,0.0,0.0,20,Clouds,1,3535
None,285.27,0.0,0.0,1,Clear,1,4332
None,286.61,0.0,0.0,1,Clear,0,4575
None,288.86,0.0,0.0,20,Clouds,0,4927
None,289.7,0.0,0.0,1,Clear,0,5385
None,290.97,0.0,0.0,1,Clear,0,5426
None,292.59,0.0,0.0,1,Clear,0,5361
None,293.41,0.0,0.0,1,Clear,0,4749
None,294.13,0.0,0.0,1,Clear,0,4797
None,294.61,0.0,0.0,1,Clear,1,4393
None,294.47,0.0,0.0,1,Clear,1,4036
